ride_id,rider_id,driver_id,location_id,amount,ride_status,start_lat,start_lng,dest_lat,dest_lng
0609c17d-ba2f-42bc-9dff-b4da35ea89b1,7396c790-dd96-4803-8959-e2ca4a2bd47c,95e60f17-5a65-4ed8-9b12-0583e2dd99d8,300516,686.74,In Progress,12.95377604,77.54664129,12.85892652,77.51748842
657dc701-80e6-419f-9e56-63e06623df18,5819eda0-0cf1-4b33-8289-5931ada4853d,806bab58-0dab-414a-830b-8dc4a9ce268c,300465,816.91,In Progress,12.94552993,77.57470903,12.89866074,77.50402111
161aaa60-67d6-4ebc-a0f0-cfdd32dc5f93,65cbc569-a824-4384-8751-773a1ef2b8ea,9e0cd6c2-2898-4456-a7cf-0f38c87fde0d,300584,124.16,In Progress,12.95717225,77.52280505,12.85359656,77.5665634
273b6501-cba5-4d27-8e65-84fb083aa875,4b04c01c-2792-4929-a9a3-b342510da29a,253b05ad-085b-45a1-be4a-44584f02f9a3,300433,550.4,Cancelled,12.94047281,77.53079465,12.8727849,77.50855965
3df6bc40-5344-40b4-9730-d9fd1ec6724f,7a8da32d-9a12-47fa-bddd-b5876d120269,3c69c0a4-2597-473f-bfc9-0a0e263b34ab,300185,211.26,Cancelled,12.9772385,77.52635769,12.88076361,77.57183238
98b0ce08-2823-4e2a-9926-7ac2b3ffad46,654628b8-c96c-419d-8410-ca6a323c5b37,30553f34-cf2c-4276-8d72-bdd952d471e3,300709,405.59,In Progress,12.9014001,77.55764172,12.83101215,77.5921054
9f4d9e36-d031-4b99-80cb-047b03bbf0a7,d5359a87-1473-43a9-9311-312f551343e0,03b999fc-32a7-4187-ae4f-4b8832b57ac9,300977,707.47,Cancelled,12.96188319,77.52085327,12.82267685,77.59439758
77b424fc-13e3-4965-9d8b-0e7e772990bb,0deb9466-f3ad-454d-adcf-ff33559ec1f0,80608708-29a1-42d5-950e-5e410feddae3,300869,122.67,Completed,12.9176388,77.57643293,12.85804012,77.58162452
d1a320cb-d4fe-43be-abde-97a04419dbd5,0308c328-aa1b-4a71-b435-b2dfe9ecf2a8,e69a9582-6d63-4937-a351-d0e50f18992f,300296,889.21,In Progress,12.95186012,77.53610111,12.80317333,77.55480135
f80eb903-833c-46b1-a39b-41007e1837a7,4fe18ea1-34a0-46bd-b2ab-8e1bfae7ba98,c464ccde-b0c9-4592-a2d9-c463dc37b166,300219,849.51,In Progress,12.91877697,77.50212559,12.87473576,77.50644815
9ec02045-fba9-4af6-9f88-d1dd15c0d552,4bbd364d-5d2d-46c1-83c5-435c301e5349,e67ea66c-0d8a-4c08-9183-19cf029eefe9,300755,672.16,In Progress,12.94942583,77.51292152,12.80913537,77.59933807
b8de721a-d0ff-41bd-b291-521422108b9b,ef4f01d8-a542-40ad-8dd0-0b07077cff5b,363cf5fc-477a-499b-9458-f2dd88eed0d9,300996,908.21,In Progress,12.95432597,77.53894716,12.82101975,77.59815599
5bd7745a-f590-49db-a31d-fb48433ae6c9,6ac6eb45-2dce-41c0-9fa6-e4903db27a7c,255923a5-5a24-4f73-95f0-803fe92f452b,300839,886.56,In Progress,12.94243535,77.50310789,12.87774763,77.53881835
0230fe2d-0c15-4ab3-8eda-1137ab04a9de,575f1a64-06e5-49b2-b2eb-24fe891cf51f,024f25aa-2e0c-4158-aa0e-ba1793a847a0,300263,959.0,Cancelled,12.98625285,77.59749741,12.82269124,77.52303472
8575a9d8-4d44-48f1-82bf-c34aa5043187,2fbc0843-2665-4ff7-b850-f04755dcda35,abf6ce2f-802b-487a-8a8d-e5f84fd2c15d,300603,376.09,Cancelled,12.94778146,77.54997042,12.84907785,77.50147075
fd0912be-1dac-4eb1-bbbf-558261112867,ce51ee68-1996-4029-b84e-471cf34c4067,61ae6f7c-b615-4554-947a-2967c3164d5e,300767,343.97,Cancelled,12.90323542,77.54613124,12.86386964,77.59738745
63f0569b-1e52-4edf-9a14-7543268492a6,d18b7ed6-ffa4-4265-996b-d158b72fe341,ba46f3ca-70b7-4a18-a31b-ada729431b01,300311,196.33,Cancelled,12.99506869,77.59205629,12.87670087,77.53846391
afa9c49a-bb3a-4ee8-bc23-a9b43be2f982,2c790d90-eebd-410c-b65c-9e8933ddb72f,63b659ef-3b28-4f5c-ac1d-0e2523c4a6f2,300474,460.46,Completed,12.99065368,77.52898247,12.83725289,77.53325495
fe47a974-bd41-41f1-ac3b-8c6612eedc6f,fd956507-2e7f-4db6-ae51-b44c24177274,e3d86497-9b92-4408-982c-de4cfc57268c,300379,667.08,Completed,12.99167839,77.5308135,12.83480299,77.51921819
eb97cc25-818f-49f0-8823-30373daf0fe5,95c55b8b-a399-4ec1-a0f9-1714beb5aeed,b8fd4d91-9d76-4142-9947-7b5687f0ab25,300517,100.7,Cancelled,12.93771375,77.55023434,12.86712891,77.59210932
ba7d013c-9bb4-4dd0-81e0-0933cf626f9c,7b99404a-e587-47b3-8d03-a517293eae7f,1bbbe7b5-82ec-499e-9735-a05fac38361e,300420,680.24,In Progress,12.94743147,77.57163439,12.83112018,77.50743093
d9b9f6ea-0033-450f-a02c-5e023c31511e,4b029176-8a0f-4c22-9eb5-e185a4cd0f77,69e4dc24-6e79-418d-af20-e3f7f8a685f0,300166,260.57,Completed,12.95070629,77.5170852,12.86934425,77.56654623
1345ceeb-fbb8-40b7-81d4-13ca3cbce049,e0221189-0b99-464b-b911-235949883ce5,fe379f79-06b4-418c-90d4-5264b7e2c224,300930,838.37,Completed,12.98193826,77.5452522,12.83396842,77.59258074
8614c9eb-410f-4a7e-90c4-0b59de4fc66a,061d7dac-9272-4515-adc2-4a0d75b2c2f2,8ffc5cc0-bab7-4093-a8f9-93db0b1bea3f,300879,381.61,Completed,12.97433813,77.5379769,12.81890133,77.55951172
a16c0c2f-f044-42c0-9371-aeb4e9795a5d,c6b05052-9636-45e1-99f8-a2e8cc251403,265c7724-9650-4662-8223-1b3123e64a00,300919,568.15,In Progress,12.92645873,77.56768588,12.88641336,77.59226204
01e2f967-247e-40de-9f10-d2d0394569c9,d5088d43-078a-45db-8253-c24b0c16469c,a51070a4-4326-4265-b8f8-bfacd460a722,300459,908.6,Cancelled,12.91364655,77.51926477,12.89893305,77.50101132
1b4c8188-612e-4773-9898-d1f9361d4752,05169a8e-c657-40d3-b67b-a2c858a6a426,dc9d785c-1e31-4f0a-8344-611c0075b73e,300279,325.51,Completed,12.93871138,77.5632621,12.84700918,77.51031285
50f4742e-ffa6-437a-ab62-5c4fd1aeb587,16c8a687-1bee-40ce-a1cf-a66850615592,38b1627e-6eaa-4d46-b95d-fbb668d3d65e,300626,498.46,Completed,12.92160963,77.58043431,12.820646,77.53830626
737691de-98a5-42c6-a08e-59d9f409cac0,298ae52e-09fb-45a9-af10-affccbb020fe,eaf137b6-ac14-424d-83da-a7ed90f5234e,300221,878.12,Completed,12.97193694,77.55380285,12.8545097,77.54113903
ece86a83-c155-4e66-8d19-b0df2e4503a6,ab6ceef0-fc54-4df4-995e-38c12e6c0dbc,a8a09c28-783a-427d-8f23-003f664fdaf4,300021,785.02,Completed,12.96670912,77.54099245,12.85172242,77.5571985
107c7b7e-eef8-4f5d-95db-ce1522517f74,a2cc4cae-8485-4ba3-8a1f-ab8d0580bf2a,c8c4798b-8915-4d71-870f-531b794759ec,300470,899.44,In Progress,12.96447891,77.55263156,12.86485292,77.58301289
8d6f84ef-2ca5-4688-9a5c-60b5ced1466d,d93fb4a2-2d76-424a-ac86-d2325f8dc166,df435d8c-bab1-4f50-81c5-9770c23d9f5e,300051,378.31,In Progress,12.977429,77.59606562,12.80433439,77.53262957
b3fb43c0-a40c-4aa9-9352-5768903dcf5c,bd9e3410-a894-40bd-a132-4700c1ec53e4,1ae10e57-39f3-4502-8c4a-03507c0a2c8a,300886,738.62,In Progress,12.90143273,77.53348795,12.88299368,77.53273712
47d0922a-8ef9-4157-95d3-d8466a674f6b,bdef699a-f10b-470e-90d7-e94281891008,02cfcfa9-1eb2-40cc-8082-9fa5d40b3c34,300642,841.56,Cancelled,12.92576844,77.5840937,12.82236196,77.5030088
b3d7b715-fc84-4ae1-9082-f46c85d5ba47,68510468-71cf-4e16-ad68-d0a0f30b2e0a,8f636507-17c4-4c8b-ac2f-f8483bf47911,300772,313.69,Cancelled,12.98335871,77.51639103,12.85039659,77.5650089
9a418c39-757b-4659-b796-44eacf9272ef,1ff690f0-fd8d-4615-8168-3e05b057ba9d,a165db24-0fbf-4b3b-be79-470dc1e1a47e,300870,604.89,Cancelled,12.959691,77.58326228,12.83636618,77.56686912
412e74d6-8713-458d-a51a-1742eab4b284,00bb1840-7d00-4cb1-83ce-6426e30e6958,04010a47-0c61-4255-92bd-881321766459,300640,888.9,Cancelled,12.93515528,77.52708583,12.8603118,77.5973512
707de25d-a529-4c72-948e-bbd16ce5f554,1b309807-4a46-4440-bdb8-253ad7925170,5bd66849-5f6e-4343-853b-51ef0216706a,300088,334.63,Completed,12.94470307,77.57926964,12.81177378,77.52357399
6b647d4f-01b9-4275-be87-a9a43435dfd9,381f3279-5619-4f8b-a6e4-fa589ce8e620,735df9c5-b038-4436-9ae6-93ee73dae28e,300043,300.15,In Progress,12.95648139,77.59263249,12.8177504,77.58189269
508deab0-d9e4-4c23-bc16-d6072b1dcb7c,da99655d-05d6-4ea2-b393-2e96b2421f1e,c36d131f-9120-429d-a197-ee275f203537,300536,839.11,Completed,12.98933261,77.51020095,12.87282467,77.57921822
eaf35b93-8278-4664-a451-42892ef50417,88701e6c-d223-455b-bc97-33f06f30c978,0f2e36d7-e8db-4015-9beb-63a72a68d258,300333,395.41,Completed,12.930686,77.59469496,12.87014794,77.54219831
27e6ffaa-6c54-4186-8b3c-eb9c96b07238,da1474a0-7f35-4a76-a479-979ebb3f7f0e,b4d8c799-b593-4453-a345-425a3aeafa94,300104,547.99,Cancelled,12.97215091,77.56295791,12.80223933,77.56191875
1ef26c9e-d0e9-4f92-97f6-735cbd6686c5,5655e734-6b0f-4230-8f45-1e08e4f4bcbd,8e98712e-7527-42ec-97fc-2418a5fed4a0,300425,731.63,Completed,12.95087144,77.56839533,12.8054985,77.5780977
32d92002-7fe5-4707-b1af-f2fb8101b00b,9c360f48-5b35-4838-8842-f9e319c24ce9,975d21a1-a3dc-4255-bead-a5006775b717,300935,573.23,Completed,12.94636077,77.57682727,12.84577151,77.59182542
3677269f-144f-4e66-90ca-0b5851af2823,ae790b5d-6c6c-454a-9b31-0753f3cdd58f,4629a564-3c30-4ce4-958d-29a8d4b206f2,300972,574.4,In Progress,12.91155804,77.53052121,12.81418201,77.55043158
3c76c4b1-0a0e-4dc8-b60e-3480689958f0,a73f523c-5b1a-4015-b27e-d4cceaf3e563,f28a2198-805b-48e9-885c-5c8a9fdd2c11,300886,362.05,In Progress,12.92122628,77.50559623,12.87390133,77.52580038
de55a8f0-58a3-4ab2-b490-df71c729c203,5c817292-6caa-4822-bedb-b9a394c0674f,ebb92140-a0ed-40b8-8b32-da6cb5da4e5e,300967,701.87,Cancelled,12.99324772,77.56400042,12.82343135,77.50910156
c398aa92-c5a1-4541-b148-51237b9a90a8,be834b40-3784-4117-a1bb-d0eb88e889e9,e36fadaa-faf0-4b77-8749-84fce9c2b514,300271,702.73,Completed,12.94265498,77.57863673,12.88350898,77.55246107
a0c6f015-ba49-409d-ab07-7c6f41c98c21,d5276780-427f-490c-9e58-c611725a14fd,592a0289-e529-4b2c-81fd-54167bdad4a7,300598,963.68,Cancelled,12.96886497,77.56671622,12.86574008,77.57200359
4eebcab3-58f9-4cbf-873c-c75dba2030d4,cde49215-cad9-45ba-88bd-131c60ab4ba2,ac47aced-4515-46aa-b1d8-36ec5e1d69e9,300907,506.37,Cancelled,12.98743518,77.52125578,12.84859154,77.59684978
cd11000a-8551-4be9-b019-3e22bafc6c06,863b3e2b-fcba-4c1f-ab6d-3f19f402d19d,e3cd0c8c-4d2a-403e-be70-b84a1dbe0248,300626,630.61,In Progress,12.91376542,77.57979507,12.88968696,77.52733879
0d28459c-3591-4fd0-bd1e-3f6fd3603508,c83df4b0-8dd1-4513-baec-c52ea8a31f17,dda5af9b-ff0b-40cd-b9e9-eb49a0c1a53b,300848,915.01,Completed,12.9483382,77.56518585,12.87187275,77.55921902
37d425b2-81bd-43a0-a16a-be7c8f20a588,c89f8101-d673-4428-8d61-5bf521c2baa2,6cfe649a-f723-4f08-a956-b289697fefb4,300348,685.12,In Progress,12.97242116,77.51436359,12.8737833,77.59745179
975498d7-5388-452d-b570-8657e6ab30ab,decffb44-7de1-478f-9483-a37f890bf053,b717105c-2b2f-4f8a-b261-f573507463ab,300455,885.05,In Progress,12.9253559,77.5399125,12.8803401,77.54065522
2cbd1c68-bee7-48d5-a9a7-bf5bdac82242,b4254ce6-fe2a-4790-86c5-de5243c3228b,36c91263-dee8-4645-8138-c3bcb03963f4,300429,912.19,In Progress,12.92350709,77.55650788,12.8799075,77.5579644
3cfba63c-595b-415b-acb7-95ee6e37ef17,0af114a1-bc0f-490b-86bb-67ae92716177,27b424e9-f0b7-4f94-aef2-4d5759be2c7d,300656,602.26,In Progress,12.92996989,77.51701916,12.84111134,77.52944542
e3e72c83-916f-47d3-8e73-2256601bc3f9,4510ae7b-845d-49e7-8297-2603527f3d6e,298c6c2f-cf13-4e96-83d0-4802e2ec2318,300095,939.54,Cancelled,12.92852873,77.57490481,12.86413472,77.56761405
fc9e4e23-4982-4ac9-ab44-09eb7a7e7b3f,0a000e99-b896-4afb-b6d2-53a618c9f339,9e06819a-4577-41fe-809e-13b583d3365a,300462,395.16,Cancelled,12.94476961,77.59576353,12.82327616,77.58492493
0b478a6f-18ba-4cac-9a4f-1c9700be2bd6,cb981437-75a7-4449-86ee-09d171fb2c13,462ed298-5f08-4c4c-b887-cb23a1ce0fe3,300193,589.95,Completed,12.91070615,77.53649105,12.82677189,77.59251009
8f08c786-eaf9-42d7-8354-887656efd748,7456d83e-92e7-4b4a-9499-dbcaae22cf51,b5038434-ad7f-4e46-99e6-e9079e5b2a19,300030,185.0,In Progress,12.94523088,77.54819296,12.84987849,77.53647848
db43f43a-ff03-450c-9af1-6d4d27242351,bd5f62f1-b236-4794-ad01-82b1adba2fd6,08e2da4d-66ec-4aae-8707-0511beafe099,300128,848.99,Completed,12.9774652,77.54086831,12.81895568,77.51765368
a66cb962-7dd0-4cef-9640-43955ca5f3c9,e430f0f4-9cf0-446e-a09a-206d9096aaab,ebddc7b4-d762-40c4-a5aa-2a347ebee274,300547,347.18,In Progress,12.99425978,77.51775126,12.86136487,77.50908135
8690c475-3d6e-4c36-bf45-65bc62be4d45,ca4f613d-f413-41b2-9b3b-6958c059c8e8,55a555c7-3371-4d2c-ad6a-7354f5af7923,300190,303.17,Completed,12.96934563,77.56690793,12.87221662,77.53004007
c5c79df4-e279-4ba4-98e7-3c2f2b049e6a,95715269-350b-4f68-b771-79b67edc8e1d,b66133f1-ce65-478e-844e-55e0344e77db,300042,990.24,Completed,12.91222586,77.51285713,12.85155884,77.53720118
18a2c5bb-34ed-43cf-8999-c519757d4a3e,a559ecda-ed0e-4f58-a1d9-13f3d3956d3d,40c50aec-30a9-4706-85c1-5ee772525af0,300741,438.27,Cancelled,12.98604756,77.50036849,12.87507643,77.57691713
336e0156-c92a-43dd-8ca2-01364e64118c,830127fb-e786-4c4e-a284-8170ecb94d72,3edeedcf-26c9-4da5-9914-5d78c830ca5d,300921,878.57,In Progress,12.96306267,77.54623242,12.80482244,77.53216135
186897df-e52b-464d-9719-e2ead053adf0,d6314894-974a-465b-bff2-51dad00074bd,93a6f64c-a7c5-4698-b37c-96112813d85d,300676,989.3,Completed,12.96015091,77.51294189,12.89236314,77.56374871
a9d05a45-3a7a-4b91-a0bb-0cdff0f3fe8c,484e6eba-defe-49b7-b107-122449c65919,ee8b6262-cdd4-4ab8-bd8e-735e6c59679e,300350,417.45,Completed,12.92219635,77.55648771,12.88144026,77.51268666
6dbb1a7c-21e7-4b7d-aa8c-65c869383fe7,b9c4c7b0-11aa-4b03-aebe-e1bae7d561ce,1dbb2570-3f03-4812-a022-8f685cf7254b,300888,531.49,Cancelled,12.95274513,77.54146608,12.87675342,77.5814242
73004399-71f1-443f-a0ac-43e0996961cc,9c93af02-0ca5-4f0f-bcc6-3fa8e82f8577,77b85e8f-f0ab-4aa4-8e94-fe6d78c46ac8,300637,966.3,In Progress,12.96304502,77.56023016,12.80001462,77.51334975
041393ca-dc48-4bfb-9af7-0b29c6915fed,4cc567b0-f6ce-45a7-a7ea-46fe203a4171,08e80e2d-5648-47b2-b2f2-6f76df7e1f07,300807,342.07,Completed,12.92755772,77.51080925,12.87216987,77.57941625
23bda8b8-9edd-4415-a67e-c208e4f86ede,e71629c2-288f-4df9-8f1a-0ed0745242b0,84b8d621-c288-44e3-a57b-53cc49555a33,300957,989.73,Cancelled,12.982535,77.5078324,12.88191936,77.50602771
744c0430-c270-411d-ab56-bc1fba5fb456,9d233e23-b923-490d-bf1d-465f7cb3176d,21cbb882-c716-4d84-93e8-0fd479b833a5,300750,423.22,Completed,12.93258036,77.55447955,12.84578487,77.5707042
4580d4e1-8c5a-4ab5-a7fe-477fcdf38638,9651b57a-7d5d-40b8-91d3-2aec37f03181,5e3691d0-d35e-42b5-8a64-4040fb7f0ff0,300057,754.15,In Progress,12.91352064,77.52161475,12.83259497,77.51288081
be702d17-ea4a-4542-a788-653be357af79,2ecf178f-16ae-44c5-82d5-8bea42200269,9d1f3a90-5d78-491d-996c-04138ae21577,300265,181.39,In Progress,12.91523865,77.54676853,12.84674278,77.52163396
4b82a721-5f6f-409c-8429-bd03141ed1df,9f300e66-4d31-4079-94c2-c41a370b8aec,4b8cc659-ead2-4376-b093-4d5e2c1ebc08,300768,929.09,Cancelled,12.99698112,77.51254568,12.80504503,77.53502889
5f7a7c03-2875-4952-9d8e-bd75bd522b64,200b1d9f-46b9-4c4d-8f25-175411d7cb6b,e7659452-9852-49f1-8927-ad65ff9ad780,300547,889.35,In Progress,12.97550199,77.59607922,12.80413309,77.50128513
9cce45ed-fb1d-4172-8a1b-90447bf36fc6,191c5bc4-0654-4b7c-849c-7043c609d73d,41d91c35-2021-44d9-817f-9fe0e32df8b8,300602,399.03,In Progress,12.94762739,77.54090949,12.86144848,77.57605856
3d73632f-8b6e-4dc0-a6c5-32e7852dca10,70456875-3b55-40e5-a0dc-ded9bdadc883,0a5fec46-9460-4532-984c-5691f62cdcba,300813,975.84,In Progress,12.92611402,77.58344753,12.81497158,77.58184762
10185f29-ab53-408c-9ba8-ff96b817ee37,b96ea99c-67f4-42e1-aec9-bc5064290233,9e004934-736a-400c-a347-c29638eaafba,300360,132.5,In Progress,12.9746685,77.59033412,12.82108866,77.54855204
80099d7a-2dc8-4283-be67-da967d8efed3,f4eb0939-ea9a-4ec4-82df-c2ab246ba016,09df691a-4b95-44c1-88c3-a0c4a36f2a88,300930,721.88,Completed,12.91075865,77.51383296,12.87481753,77.51796426
1a03f5e5-afec-4774-a802-31433a98c9f4,a47114d2-bd15-4247-9e0b-0f0d81988178,ac1b982b-108c-4b6c-bcbb-9faab03b0609,300358,867.11,Cancelled,12.9571217,77.54573291,12.86882566,77.56295253
5564dcbf-1735-4246-8daa-a8b97f24fc86,bac3f4ea-b20c-468c-8ebb-cda2384d1540,81c17f1c-2b93-4cbc-bb56-757503e78fbf,300403,927.43,Cancelled,12.90908532,77.5851849,12.86602751,77.50858312
44befdb3-4ab7-4661-a33d-787ee27123a3,4872d30a-74da-4266-8f93-a0c94678e19d,7b2689cb-f159-4dfb-9867-c5da4a971062,300991,257.67,In Progress,12.90510116,77.59879669,12.89810792,77.52955127
cf331398-b74a-4e52-9872-311f31794197,3f24e43f-7f89-4187-bb39-ced49ecfa1c5,3ded5a11-43ec-46fe-b459-e89905ea6e00,300298,705.45,Completed,12.95393734,77.56932792,12.81492194,77.55244779
afd470a6-1d11-4002-9234-834a0f6234c9,63ef70a8-707a-4651-b4c1-4834ba2e7169,0e0dd3b6-2939-4eaf-8195-63ca31ef3acc,300795,339.42,Completed,12.98277711,77.55433915,12.87585844,77.59495293
8df2734f-2d08-4868-b37e-b9cad41167e5,0ad9d40c-be6a-4a82-9e86-cad0b7e72208,879885c0-0174-43c9-9c90-92f5476f84e9,300892,140.76,Cancelled,12.91141118,77.58291518,12.81340707,77.50101903
1f67857d-6fe9-4ded-ba58-363f90ac361e,45ae6597-eb32-4794-9ba6-ee7b9f11583d,0f2d409d-81f2-4044-8046-cb0d21e5647a,300440,687.19,Completed,12.94937986,77.52792473,12.8928228,77.53801772
3e3e5628-3e6e-45f1-8d93-2f95fdd70205,7781210a-d5e3-44a0-b917-22136bf0fba5,2ce80457-1772-4333-9d03-64f3a8e99ae6,300910,551.85,Cancelled,12.98654839,77.51247513,12.85920999,77.55675299
7832d55b-2970-45b8-87d4-58f4b374937f,54de29a2-fff0-4e45-85b6-e46e5a8335da,4af14856-56ba-4595-8a91-9367e244a1ce,300456,504.68,In Progress,12.94411201,77.56741171,12.82490901,77.52090054
c56461a8-5ae5-4830-ba89-2772bf06490b,40ec3879-ee89-449f-a341-54d82e2c75dd,0fca8465-5f12-4e20-8eb0-1b82a87465ac,300137,176.21,In Progress,12.9352483,77.50896453,12.86541375,77.52198113
2134db89-0ed4-49bf-80c9-cf53716ae54d,3f1ebd9e-e1fd-468d-b125-a6da14886dc4,e11deb3a-273e-45f6-af43-30c8f3310c21,300215,272.31,In Progress,12.96125047,77.58258584,12.81261903,77.52188564
451f66c6-b7df-45ca-a193-2bd386dcd757,30a44fc8-ebe8-42d6-8e18-784a4c4e780c,feaf8b6f-42cf-439e-8983-693015263496,300285,334.73,Completed,12.96163568,77.57806981,12.89562748,77.55377782
30d48aaf-0403-4be9-9596-1896ed91b5d7,d2f343ab-19d0-480a-b254-b6de5b829937,fdec2fdf-240b-45ed-a45b-ba9f8b339198,300052,206.23,Cancelled,12.98292119,77.58705311,12.88611967,77.51908195
e7c753bd-9a5e-410a-9ac9-bc31d834b3cd,c24ebb34-e996-4447-898c-9b0b0c02fd9f,47e2c76e-411e-4209-b3c3-22150fba8d27,300071,996.26,Cancelled,12.90460893,77.50205054,12.85208135,77.5188929
897cf907-4c2b-4c6d-b89d-ff66268b5d1b,a30d108a-3688-4111-a4c2-61e45f037b05,3e914e0d-838a-4c16-8c27-488d45d47cd7,300182,225.33,In Progress,12.91092335,77.56223973,12.81265588,77.51015077
7ae53edd-4305-4957-a64d-021b34038602,fe5581c2-b894-4ebf-be3b-d908ffe0f04b,e1188654-84a2-435c-93ae-5ea0fb00a298,300981,993.9,Cancelled,12.94201222,77.57808927,12.80637372,77.52355083
9e555ec2-634e-4c1c-a355-5b4301b6d4d5,d6b7108a-aef0-4eb3-9154-63a42df8cc5d,ebafa8ea-7833-4aae-95f9-4b642dc21cae,300205,482.97,Cancelled,12.90289803,77.59951844,12.88223992,77.55096872
75d84fb9-b21e-4265-8d9d-e03440abe0e6,41a7ffc2-6a51-4134-bcd0-05a266763ab5,bd01f6bc-e784-48ba-962c-4954619f69ab,300771,473.9,Completed,12.93146734,77.57889293,12.87412646,77.5786981
2324dc8f-1498-4c91-8be4-a0896047c834,e9b044c0-67f2-4135-97be-fe2d14623ae3,16839064-5fa3-4c23-ae77-7a46d9931edd,300929,938.14,In Progress,12.98180251,77.58459622,12.8712595,77.55273689
5aebe3c5-9cd3-4af9-90a8-5cca3460abfc,f2639fe7-c420-4c90-8358-9919924be725,b07e12d5-bc1f-4794-b2a4-73aec951c75f,300106,149.96,In Progress,12.92548044,77.53834597,12.89749877,77.57044579
9315e642-9daf-4b07-9f40-4b870abcaa56,93793137-b7b3-4c6f-9078-2b0204ba0dbe,b63b1b51-84e6-4ef1-aa43-e3c4fcc5bb43,300328,718.76,In Progress,12.902745,77.56512731,12.84717524,77.50193826
8cfbef41-077a-460e-a1a2-144ca09d85e8,e16b4f5e-a245-49f7-ba4b-fad75e03a6f5,aaa38b6b-1fe2-4841-a251-c26c0d9ee709,300868,742.71,In Progress,12.90462173,77.51738844,12.8301103,77.55299001
2753b3e6-7ca2-4d23-be14-687b70cc4ae5,ee2fee6a-e22c-42fb-a22e-68e14b8bbed8,ce5de239-2b1f-4817-bd39-14a6e65c2293,300358,343.54,Completed,12.93002742,77.5068604,12.81728934,77.57096065
e6ee4b5c-9547-4081-91dd-5b81a4506f89,4db4e040-e18e-478c-9b9a-f2cc4f6de695,a7166a79-ed2c-4a01-9ab1-d6baa6d2b942,300473,186.4,Cancelled,12.91289543,77.56399994,12.87701048,77.5834091
372bc2df-e460-46b3-a49d-14564de06bdb,8fb64fca-6b7b-4efb-bf79-a095db5c38f1,dafbc458-6858-4aa6-b369-ac156077c4ae,300892,830.98,In Progress,12.97136487,77.54352718,12.81159207,77.5302396
e8805b7e-c6f0-4ad3-a352-de08ef90c25f,57bd7479-31f5-44d9-b9a7-c323f717cd90,775064d0-8e23-4875-a093-80e82a4ada94,300150,372.59,Completed,12.96623919,77.53789315,12.87821859,77.57249491
2282d55e-d797-4f51-83af-e441e0374ce7,1a60ff3e-a895-404f-adc7-0e96574e07af,66d6cf17-64a4-4afc-9781-94bab1bc9408,300169,564.06,Cancelled,12.94612306,77.52826006,12.86446195,77.5670881
62b30dec-c104-4116-8b4d-a7e2ca522a07,b79a0bc5-4289-4d47-af2e-e61cc49e296b,b1099ca8-137c-406c-971e-945a9f3d775a,300313,944.52,Completed,12.91754769,77.52308176,12.81964983,77.51643262
75eb78a6-195a-479d-8fd5-fdc8dd56dde4,27941bd5-6885-4fd9-a883-681cd23ad47e,4f47925e-ea66-40cd-b9c5-41cfd3ed5eea,300196,723.8,Cancelled,12.92712109,77.54629716,12.877094,77.55471989
93100d90-18eb-4fb4-ac00-5d01b1caa188,390293aa-c62b-4874-bacd-c6c8a3f28120,8d5d89b9-26b4-42f2-87bd-087085984260,300262,274.26,Cancelled,12.91139284,77.51681236,12.88756582,77.55883933
c6250426-ee62-4da5-9251-925aad7c9844,658f2180-7a95-4c62-84d7-151c308afa78,a73f18cf-d7b7-42ec-b19e-8a01c5798a74,300973,396.7,Cancelled,12.94788593,77.54528648,12.89218048,77.56453071
e92a92ff-75a5-4634-97ba-b3f313c1aa6c,99a25ce9-37de-40c3-be5f-01e2aaf51401,a5ef502a-b108-405d-87a5-186ff51d2c15,300486,361.57,In Progress,12.96130888,77.58806744,12.86282728,77.59214519
d9be3b5e-5f89-4a83-8dac-7da20dd82a73,6c30c747-a304-47d2-abfd-037ccc87a3ed,a8ef4f2c-c746-44a3-8f27-f25c90506697,300947,774.43,Cancelled,12.91919893,77.56339708,12.82703797,77.56513147
2806c944-527b-43ec-b00b-e857304fac16,a12e872a-b201-4ffb-931b-60d5708c46af,d7aaa126-9325-4bd4-b00a-65214c76be3b,300770,137.95,Completed,12.9641271,77.51089803,12.81527643,77.58966293
b370323e-6418-4fe6-9284-81fb5ea304bb,247298de-1704-4093-b414-fc13c9f2ab84,bab04846-7244-41c3-a44f-4e41a5b24aa6,301000,994.83,Completed,12.95900063,77.54717819,12.87168886,77.53307102
bfd926ad-88d0-4047-9bbe-dd8e213ff70e,21d9948c-6245-47d3-9a28-74102a6bcf7a,a8493ebf-e0d3-4317-a885-e9246ea41429,300099,741.31,In Progress,12.91704929,77.55761051,12.85076519,77.50865021
9e3cc5f1-39fd-454f-8d6b-156138556665,26741ba5-5c0a-451c-91d2-22dcc55559e5,4ad02f41-f379-4e23-8386-25f97fa2464b,300541,610.43,Cancelled,12.99377884,77.56912842,12.89440277,77.57718419
594a1adc-293b-4ba5-a489-84de3ad1b792,57fb6b8b-308c-4a7a-b5bc-fa43d3dc0186,7de0f2ee-d6bd-45aa-993a-40846711c945,300229,914.54,Completed,12.97342008,77.59052993,12.85332327,77.58107906
